Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;combo;DWS520KR;DEWALT Rail de Guidage 1.5m pour DWS520KR DWS5022-XJ & Raccord de Rails de Guidage - Outillage Électroportatif - Adaptat;112,26;seul;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWS520|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;percage;DCD710;DEWALT DCD710;112,74;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD710|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCD710D2;DEWALT DCD710D2;112,74;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD710|PACK;référence;PACK;3;;
Électro portatif;confort;DCE512N-XJ;DeWALT DCE512N-XJ — Ventilateur de chantier DCE512N-XJ;112,98;seul;ventilateur;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCE512|OUTIL;référence;OUTIL;2;DCE512N-XJ;211,66
Électro portatif;sciage;DT90353;DEWALT DT90353;113,98;seul;scie;;AUCUN;;;;;;inconnu;famille:machine;REF:DT90353|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DeWALT Visseuse à réglage de couple et vitesse lente;114,25;seul;visseuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:visseuse r glage de couple et vitesse lente;titre;OUTIL;1;;
Électro portatif;meulage;DWE490;DEWALT DWE490;114,87;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE490|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF880N;DEWALT DCF880N;114,98;seul;visseuse à chocs;;AUCUN;4;;0;;;inconnu;famille:machine;REF:DCF880|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DW274;DEWALT DW274;115,14;seul;visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW274|OUTIL;référence;OUTIL;4;;
Électro portatif;confort;DCR019;DEWALT DCR019;115,18;seul;radio de chantier;;AUCUN;;;;;;inconnu;famille:machine;REF:DCR019|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DXV20P;DEWALT DXV20P;115,19;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXV20|OUTIL;référence;OUTIL;4;;
Électro portatif;aspiration;AT-DXV15T;DEWALT AT-DXV15T;115,50;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:AT-DXV15T|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWS520KR;DEWALT Rail de Guidage 1.5m pour DWS520KR DWS5022-XJ & Sac Dewalt;115,59;seul;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWS520|OUTIL;référence;OUTIL;9;;
Électro portatif;meulage;DWE4237-QS;DEWALT - Meuleuse d'Angle - DWE4237-QS - Meuleuse avec Protection Anti-Redémarrage & Coffret de 10 Disques Pour Meuleuse;116,26;pack;meuleuse d'angle;;AUCUN;;;;10;;sans-ref;famille:machine;REF:DWE4237|PACK;référence;PACK;2;;
Électro portatif;meulage;;DEWALT Meuleuse Compacte avec Interrupteur à Palette, avec Système d'Éjection de la Poussière et Carter de Protection Ré;116,75;pack;meuleuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:meuleuse compacte avec interrupteur palette avec syst me d jection de la poussi re et carter de protection r;titre;ACCESSOIRE;1;;
Électro portatif;meulage;DCG405N;DeWalt DCG 405 N;116,90;seul;meuleuse d'angle;18;AUCUN;;;;;;sans-ref;famille:machine;REF:DCG405|OUTIL;référence;OUTIL;17;;
Électro portatif;chargeur;;DEWALT Chargeur USB C 4 Ports 100W Haute Puissance, Station de Charge Multiport avec Répartition Intelligente, Câble EU ;116,99;pack;chargeur;20;;;;;;;sans-ref;famille:energie;TIT:chargeur usb c 4 ports 100w haute puissance station de charge multiport avec r partition intelligente c ble eu;titre;PACK;1;;
Électro portatif;vissage-choc;DCF887NDS;Clé à chocs DeWALT DCF887NDS (appareil seul + DS150);117,00;pack;clé à chocs;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCF887|PACK;référence;PACK;41;;
Électro portatif;percage;DCD800N-XJ;Dewalt DCD800N-XJ Perceuse visseuse 18V XR 90 Nm - sans batterie ni chargeur;117,12;pack;perceuse-visseuse;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCD800|PACK;référence;PACK;27;;
Électro portatif;confort;;DEWALT Enceinte Bluetooth Portable (Version Mise à Jour), Haut-Parleur Portable sans Fil à Clipser Jobsite Pro résistant;117,91;seul;radio de chantier;;AUCUN;;;;;;sans-ref;famille:machine;TIT:enceinte bluetooth portable version mise jour haut parleur portable sans fil clipser jobsite pro r sistant;titre;OUTIL;3;;
Électro portatif;chantier;DCMPP568N-XJ;DeWALT DCMPP568N-XJ — Sécateur 18V DCMPP568N-XJ;118,14;seul;;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMPP568|OUTIL;référence;OUTIL;4;DCMPP568N-XJ;207,88
Électro portatif;bois;DCS353B;Dewalt DCS353B Outil oscillant sans fil Lithium-Ion 12 V MAX (outil uniquement);118,68;seul;outil multifonctions;12;AUCUN;;;;;;sans-ref;famille:machine;REF:DCS353|OUTIL;référence;OUTIL;4;;
Électro portatif;sciage;DT90352-QZ;DEWALT DT90352-QZ Jeu de scies-cloches 16 mm, 20 mm, 25 mm, 32 mm, 40 mm, 51 mm, 64 mm 11 pc(s);119,97;seul;scie;;AUCUN;;;;;;sans-ref;famille:machine;REF:DT90352|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25133K;DEWALT D25133K;120,94;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25133|OUTIL;référence;OUTIL;2;;
Électro portatif;fixation;DPS8016;DEWALT DPS8016;121,00;seul;agrafeuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DPS8016|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF922N-XJ;"DeWALT DCF922N-XJ — Boulonneuse à chocs compacte 1/2"" 18V XR 406 Nm (machine seule)";121,38;seul;visseuse à chocs;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCF922|OUTIL;référence;OUTIL;7;DCF922N-XJ;157,46
Électro portatif;percage;DCD778N;Dewalt DCD778N Perceuse à marteau mixte sans balais 18 V, 65 Nm XR Li-Ion;122,12;seul;perceuse;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCD778|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;AT-DXV20PTA;DEWALT AT-DXV20PTA;122,25;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:AT-DXV20PTA|OUTIL;référence;OUTIL;1;;
Électro portatif;bois;DNP612;DEWALT DNP612;122,89;seul;défonceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DNP612|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD799;DeWALT DCD799N-XJ — Perceuse-visseuse à percussion 18V DCD799N-XJ;122,97;seul;perceuse-visseuse;;AUCUN;;;;;;reconnu;famille:machine;REF:DCD799|OUTIL;référence;OUTIL;2;DCD799N-XJ;174,66
Électro portatif;fixation;DCE5801-XJ;Tube long transparent pour pistolet à mastic - DEWALT - DCE5801-XJ;122,97;seul;pistolet à mastic;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCE5801|OUTIL;référence;OUTIL;3;;
Électro portatif;;;DeWalt Bluetooth® Tobsite Pro Max Neckband Earphones;123,25;seul;;;;;;;;;sans-ref;titre;TIT:bluetooth tobsite pro max neckband earphones;titre;OUTIL;1;;
Électro portatif;mesure;DCL040E1;DeWalt DCL 040 E1 Lampe LED sans fil 18 V 110 lm + 1x Powerstack batterie 1,7 Ah + chargeur;123,35;pack;lampe;18;AUCUN;1.7;;1;;;sans-ref;famille:machine;REF:DCL040|PACK;référence;PACK;3;;
Électro portatif;aspiration;DCV501LN-XJ;DeWALT DCV501LN-XJ — Aspirateur à main 18V DCV501LN-XJ;123,49;seul;aspirateur;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCV501|OUTIL;référence;OUTIL;1;DCV501LN-XJ;231,32
Électro portatif;;DWE315-QS;DEWALT DWE315-QS;123,55;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE315|OUTIL;référence;OUTIL;5;;
Électro portatif;;DCE560;DEWALT Kit de conversion du tube d'extrusion en acrylique DEWALT (pour sachets de 600 ml) pour DCE 560 Quantité:1;123,99;pack;;;AUCUN;;;;600;;sans-ref;famille:machine;REF:DCE560|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;mesure;DW089;Niveau laser DEWALT DW089 12V, nivellement automatique, alarme sonore/lumineuse, alignement mural et au sol, constructio;125,00;seul;niveau laser;12;AUCUN;;;;;;sans-ref;famille:machine;REF:DW089|OUTIL;référence;OUTIL;4;;
Électro portatif;sciage;DCS369N;DeWALT DCS369N-XJ — Scie sabre 18V DCS369N-XJ;125,04;seul;scie sabre;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCS369|OUTIL;référence;OUTIL;10;DCS369N-XJ;231,32
Électro portatif;percage;DCF620N;DEWALT DCF620N;125,12;seul;perceuse-visseuse;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF620|OUTIL;référence;OUTIL;12;;
Électro portatif;combo;DWMT45424;DEWALT DWMT45424 Ensemble d'outils de mécanicien, 84 pièces SAE/métriques avec cliquet à profil bas 72 dents, entraîneme;125,67;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT45424|PACK;référence;PACK;1;;
Électro portatif;meulage;DWE4257;DEWALT DWE4257;125,99;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4257|OUTIL;référence;OUTIL;4;;
Électro portatif;fixation;DPN1850PP-XJ;DEWALT DPN1850PP-XJ;127,03;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN1850|OUTIL;référence;OUTIL;2;;
Électro portatif;jardin;DCMBL562N-XJ;DeWALT DCMBL562N-XJ — Souffleur 18V DCMBL562N-XJ;127,15;seul;;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMBL562|OUTIL;référence;OUTIL;1;DCMBL562N-XJ;217,82
Électro portatif;meulage;DWE4233-QS;DEWALT DWE4233-QS Meuleuse Ø 125 mm - 1400W - Interrupteur palette filaire & Coffret de 10 Disques Pour Meuleuse - Dimen;127,54;pack;meuleuse;;AUCUN;;;;10;;sans-ref;famille:machine;REF:DWE4233|PACK;référence;PACK;1;;
Électro portatif;bois;DCW210N;DeWALT DCW210N-XJ — Ponceuse Ø125 mm 18V DCW210N-XJ;127,55;seul;ponceuse;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCW210|OUTIL;référence;OUTIL;2;DCW210N-XJ;242,41
Électro portatif;chantier;DCC018N;DEWALT DCC018N;127,90;seul;compresseur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCC018|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DWE550;DEWALT DWE550;127,93;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE550|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS312N-XJ;DEWALT DCS312N-XJ;128,15;seul;scie sabre;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS312|OUTIL;référence;OUTIL;2;;
Électro portatif;batterie;DCB547-XJ;DeWalt FlexVolt Li-Ion XR 18V/54V 9,0 Ah (DCB547-XJ);128,52;pack;batterie;54;;9;;1;;;sans-ref;famille:energie;REF:DCB547|PACK;référence;PACK;9;;
Électro portatif;chargeur;DCB1106;DeWALT DCB1106 12V/20V 6 Amp Max Corded Compact Charger;128,76;pack;chargeur;20;;;;;;;sans-ref;famille:energie;REF:DCB1106|PACK;référence;PACK;2;;
Électro portatif;sciage;DWE560-QS;DeWALT DWE560-QS — Scie circulaire 1350W Ø184 mm DWE560-QS;128,90;seul;scie circulaire;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE560|OUTIL;référence;OUTIL;3;DWE560-QS;376,60
Électro portatif;meulage;DWE4238;DEWALT DWE4238;129,00;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4238|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS369N;SCIE À BATTERIE DEWALT SCIE 18V (SANS BATTERIE NI CHARGEUR) DCS369N;129,13;pack;;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCS369|PACK;référence;PACK;31;;
Électro portatif;mesure;DW03050;DEWALT DW03050;129,99;seul;télémètre laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DW03050|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD708N;DeWalt DCD 708 N Perceuse-visseuse sans fil 18 V 65 Nm Brushless + 1x batterie 2,0 Ah - sans chargeur;130,21;pack;perceuse-visseuse;18;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DCD708|PACK;référence;PACK;31;;
Électro portatif;aspiration;D25304DH;DEWALT D25304DH;130,74;seul;système d'aspiration;;AUCUN;;;;;;inconnu;famille:machine;REF:D25304|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DCF921N-XJ;DEWALT DCF921N-XJ;131,15;seul;visseuse à chocs;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF921|OUTIL;référence;OUTIL;5;;
Électro portatif;fixation;DCN9301;DEWALT DCN9301;131,32;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DCN9301|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMPS520N-XJ;DeWALT DCMPS520N-XJ — Tronçonneuse d'élagage 18V XR guide 20 cm (solo);131,36;pack;tronçonneuse;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMPS520|PACK;référence;PACK;15;DCMPS520N-XJ;166,63
Électro portatif;aspiration;DXVCS003;DEWALT DXVCS003;131,47;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXVCS003|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG412N-XJ;DEWALT DCG412N-XJ;131,74;seul;meuleuse d'angle;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCG412|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS512N;DEWALT DCS512N;134,34;seul;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS512|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;DCV501LN;Dewalt DCV501LN Aspirateur à main XR 18V - Sans batterie, ni chargeur + Sac de transport;135,14;pack;aspirateur;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCV501|PACK;référence;PACK;3;;
Électro portatif;batterie;DCB1880-XJ;DEWALT DCB1880-XJ;135,72;pack;batterie;18;;8;;1;;;inconnu;famille:energie;REF:DCB1880|PACK;référence;PACK;1;;
Électro portatif;;;DeWalt Enrouleur pneumatique 30 m;136,61;seul;;;;;;;;;sans-ref;titre;TIT:enrouleur pneumatique 30 m;titre;OUTIL;1;;
Électro portatif;bois;DCW200;DEWALT DCW200;136,80;seul;ponceuse;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCW200|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;DCD776D1-QW;Dewalt DCD776D1-QW Perceuse à percussion à batterie 18V 1x2 Ah Li-Ion;136,95;pack;perceuse à percussion;18;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DCD776|PACK;référence;PACK;4;;
Électro portatif;percage;DCD791NT-XJ;DEWALT - Perceuse-Visseuse XR 18V - DCD791NT-XJ - Perceuse Compact sans Fil avec Mallette TSTAK & Coffret de 32 Embouts ;136,98;pack;perceuse-visseuse;18;TSTAK;;;0;32;;sans-ref;famille:machine;REF:DCD791|PACK;référence;PACK;24;;
Électro portatif;combo;DWMT73801-1;"DeWALT DWMT73801-1 Ensemble d'outils de mécanicien 108 pièces métriques impériales 1/4"" 3/8""";137,26;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT73801-1|PACK;référence;PACK;8;;
Électro portatif;batterie;;Chargeur de Batterie de Chantier XR, 18V;137,60;pack;batterie;18;;;;1;;;sans-ref;famille:energie;TIT:chargeur de batterie de chantier xr 18v;titre;PACK;5;;
Électro portatif;jardin;DCMHT562N-XJ;DeWALT DCMHT562N-XJ — Taille haie 18V 55cm DCMHT562N-XJ;137,90;pack;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMHT562|PACK;référence;PACK;2;DCMHT562N-XJ;278,21
Électro portatif;batterie;;Dewalt batterie 18V Li-Ion 5,0 Ah;138,43;pack;batterie;18;;5;;1;;;sans-ref;famille:energie;TIT:batterie 18v li ion 5 0 ah;titre;PACK;1;;
Électro portatif;meulage;DWE4277;DEWALT DWE4277;138,49;seul;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE4277|OUTIL;référence;OUTIL;1;;
Électro portatif;batterie;DCB189-XJ;DEWALT DCB189-XJ DCB189-XJ-Batería carril XR 18V Li-ION 4,0Ah;138,67;seul;batterie;18;;4;;;;;sans-ref;famille:energie;REF:DCB189|OUTIL;référence;OUTIL;1;;
Électro portatif;batterie;DCB182;Dewalt DCB182 Lot de 2 batteries XR Li-Ion 18 V 4 Ah 18 V;139,00;pack;batterie;18;;4;;2;2;;sans-ref;famille:energie;REF:DCB182|PACK;référence;PACK;7;;
Électro portatif;aspiration;DXV23PTA;Aspirateur eau et poussières 1150W - cuve 23L + prise asservie - DXV23PTA DEWALT;139,30;pack;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXV23|PACK;référence;PACK;2;;
Électro portatif;sciage;DT90360-QZ;DEWALT DT90360-QZ Jeu de scies-cloches 20 mm, 22 mm, 25 mm, 32 mm, 35 mm, 44 mm, 51 mm, 64 mm 12 pc(s);139,38;seul;scie;;AUCUN;;;;;;sans-ref;famille:machine;REF:DT90360|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG406N;DeWALT DCG406N-XJ — Meuleuse Ø125 mm DCG406N-XJ;139,50;seul;meuleuse d'angle;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCG406|OUTIL;référence;OUTIL;5;DCG406N-XJ;254,68
Électro portatif;;DWE74911;DeWalt Machine stand (DWE74911);139,54;seul;;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWE74911|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD771D2-QW;DEWALT DCD771D2-QW;139,75;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD771|PACK;référence;PACK;1;;
Électro portatif;meulage;DCG426N;DeWALT DCG426N-XJ — Meuleuse droite XR 18V DCG426N-XJ;140,14;seul;meuleuse droite;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCG426|OUTIL;référence;OUTIL;2;DCG426N-XJ;248,51
Électro portatif;aspiration;D215804-XJ;DEWALT D215804-XJ Extracteur de poussière et connexion, Noir, 1/2inch;140,15;seul;aspirateur;;AUCUN;;;;;;sans-ref;famille:machine;REF:D215804|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWMT73801;"Ensemble d'outils DeWalt DWMT73801; 108 unités";140,40;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT73801|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS356N;DEWALT DCS356N;140,83;seul;;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS356|OUTIL;référence;OUTIL;3;;
Électro portatif;fixation;DPN2330-XJ;DEWALT DPN2330-XJ;140,96;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN2330|OUTIL;référence;OUTIL;1;;
Électro portatif;batterie;DCB090;DeWALT DCB090 Câble Noir, Jaune;141,05;seul;;;;;;;;;sans-ref;famille:energie;REF:DCB090|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWS520KR;DEWALT Accessoire pour routeur de rails de guidage + DEWALT Rail de Guidage 1.5m pour DWS520KR DWS5022-XJ;141,10;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWS520|PACK;référence;PACK;3;;
Électro portatif;percage;DCD716D2;DEWALT DCD716D2;141,24;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD716|PACK;référence;PACK;1;;
Électro portatif;percage;DCD716;DEWALT DCD716;141,24;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD716|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DWH205DH-XJ;DEWALT DWH205DH-XJ;141,90;seul;système d'aspiration;;AUCUN;;;;;;inconnu;famille:machine;REF:DWH205|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD740;DEWALT DCD740;143,70;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD740|OUTIL;référence;OUTIL;3;;
Électro portatif;percage;DCD740NT;DEWALT DCD740NT;143,70;pack;perceuse-visseuse;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCD740|PACK;référence;PACK;11;;
Électro portatif;aspiration;AT-DXV23P-QT;DEWALT AT-DXV23P-QT;143,73;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:AT-DXV23P-QT|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCM563PB-XJ;DeWALT DCM563PB-XJ — Taille haie 18V 55 cm DCM563PB-XJ;144,47;pack;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCM563|PACK;référence;PACK;3;DCM563PB-XJ;231,32
Électro portatif;jardin;DCM563;DEWALT DCM563;144,47;seul;taille-haie;;AUCUN;;;;;;inconnu;famille:machine;REF:DCM563|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCD771S2-QW;DEWALT DCD771S2-QW;144,60;seul;perceuse-visseuse;18;AUCUN;1.5;;;;;inconnu;famille:machine;REF:DCD771|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH133N;DEWALT DCH133N;144,90;seul;marteau perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH133|OUTIL;référence;OUTIL;3;;
Électro portatif;sciage;DWE305PK;DeWALT DWE305PK-QS — Scie sabre 1100 W DWE305PK-QS;144,91;seul;scie sabre;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE305|OUTIL;référence;OUTIL;3;DWE305PK-QS;236,22
Électro portatif;bois;DCS356D1;DEWALT Kit d'outils multifonctions oscillants XR 20 V MAX à vitesse variable (DCS356D1);145,75;pack;outil multifonctions;20;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DCS356|PACK;référence;PACK;7;;
Électro portatif;jardin;DCMHT563N;DeWALT DCMHT563N-XJ — Taille haie 18V 55 cm DCMHT563N-XJ;145,90;pack;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMHT563|PACK;référence;PACK;11;DCMHT563N-XJ;231,32
Électro portatif;;;DEWALT Jobsite Écouteurs Ouverts très résistants Bluetooth 5.3 sans Fil avec 44 Heures d'autonomie, Son de qualité supér;145,99;seul;;;;;;;;;sans-ref;titre;TIT:jobsite couteurs ouverts tr s r sistants bluetooth 5 3 sans fil avec 44 heures d autonomie son de qualit sup r;titre;OUTIL;1;;
Électro portatif;sciage;DCS391N;DEWALT DCS391N;146,48;pack;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS391|PACK;référence;PACK;9;;
Électro portatif;sciage;DCS391;DEWALT DCS391;146,48;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS391|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD703NT;DEWALT DCD703NT;146,79;seul;perceuse-visseuse;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCD703|OUTIL;référence;OUTIL;2;;
Électro portatif;jardin;DCMST561N-XJ;DEWALT DCMST561N-XJ;146,84;seul;débroussailleuse;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMST561|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DW0822-XJ;DEWALT DW0822-XJ;147,89;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DW0822|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DEWALT Perceuse à aspiration DEWALT SDS-max 24x400x600mm Quantité:1;147,98;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:perceuse aspiration sds max 24x400x600mm quantit 1;titre;OUTIL;1;;
Électro portatif;jardin;DCMHT564N-XJ;DeWALT DCMHT564N-XJ — Taille haie 18V 55cm DCMHT564N-XJ;148,20;seul;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMHT564|OUTIL;référence;OUTIL;1;DCMHT564N-XJ;254,68
Électro portatif;sciage;DCS331N;DeWALT DCS331N-XJ — Scie sauteuse DCS331N-XJ;148,80;seul;scie sauteuse;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCS331|OUTIL;référence;OUTIL;5;DCS331N-XJ;242,41
Électro portatif;;DXBC90006;DEWALT DXBC90006 Kit de récupération de Corde de remorquage cinétique Robuste de 2,2 cm x 9,2 m avec 2 manilles Souples ;149,76;pack;;;;;;;;;sans-ref;titre;REF:DXBC90006|PACK;référence;PACK;1;;
Électro portatif;percage;DCD996;DeWALT DCD996N — Perceuse à percussion 18V XR Brushless (machine seule);149,88;seul;perceuse-visseuse;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCD996|OUTIL;référence;OUTIL;9;DCD996N;212,06
Électro portatif;perforation;DCH172N-XJ;DeWALT DCH172N-XJ — Perforateur SDS Plus 18V DCH172N-XJ;149,99;seul;perforateur;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCH172|OUTIL;référence;OUTIL;4;DCH172N-XJ;266,98
Électro portatif;jardin;DCMASED9N-XJ;DeWALT DCMASED9N-XJ Tête De Coupe À Bras Articulé Pour Coupe-bordures;150,12;seul;coupe-bordure;;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMASED9|OUTIL;référence;OUTIL;2;;
Électro portatif;chantier;DCE530N-XJ;DEWALT Décapeur Thermique XR 18V DCE530N-XJ & Batterie 4 Ah Li-ION - DCB182-XJ - Compatible avec Tous Les Outils XR 18V ;150,58;pack;décapeur thermique;18;AUCUN;4;;1;;;sans-ref;famille:machine;REF:DCE530|PACK;référence;PACK;16;;
