Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;jardin;DCM563PB-XJ;DeWALT DCM563PB-XJ — Taille haie 18V 55 cm DCM563PB-XJ;144,47;pack;taille-haie;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCM563|PACK;référence;PACK;3;DCM563PB-XJ;231,32
Électro portatif;jardin;DCMHT520D1;DEWALT DCMHT520D1;169,90;pack;;18;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCMHT520|PACK;référence;PACK;5;;
Électro portatif;percage;DCDW103-XJ;DEWALT DCDW103-XJ DCDW103-XJ Couronne de perçage à eau diamantée 82 mm 1 pc(s);262,35;seul;;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCDW103|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCMPS520P1;DeWalt DCMPS 520 P1;262,32;seul;scie;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCMPS520|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCD791NT-XJ;DEWALT - Perceuse-Visseuse XR 18V - DCD791NT-XJ - Perceuse Compact sans Fil avec Mallette TSTAK & Coffret de 32 Embouts ;136,98;pack;perceuse-visseuse;18;TSTAK;;;0;32;;sans-ref;famille:machine;REF:DCD791|PACK;référence;PACK;24;;
Électro portatif;;DCE590N-XJ;DeWALT DCE590N-XJ — Ventouse à vide d'air 18V DCE590N-XJ;272,20;pack;;18;AUCUN;;;1;;;reconnu;famille:machine;REF:DCE590|PACK;référence;PACK;11;DCE590N-XJ;414,76
Électro portatif;vissage-choc;DCF899NT;"DeWALT DCF899NT-XJ — Boulonneuse à chocs 18V 1/2"" DCF899NT-XJ";269,17;pack;visseuse à chocs;;TSTAK;2;;1;;;reconnu;famille:machine;REF:DCF899|PACK;référence;PACK;22;DCF899NT-XJ;322,51
Électro portatif;percage;DCD776D1-QW;Dewalt DCD776D1-QW Perceuse à percussion à batterie 18V 1x2 Ah Li-Ion;136,95;pack;perceuse à percussion;18;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DCD776|PACK;référence;PACK;4;;
Électro portatif;fixation;DPN75C-XJ;DEWALT DPN75C-XJ;273,41;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN75|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DCC018N;DeWalt DCC 018 N Gonfleur Sans Fil 18V 11bar, Batterie 4,0Ah (DCC018N);214,98;pack;compresseur;18;AUCUN;4;;1;;;sans-ref;famille:machine;REF:DCC018|PACK;référence;PACK;8;;
Électro portatif;percage;DCD794D2T-QW;DEWALT DCD794D2T-QW;213,99;pack;perceuse-visseuse;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCD794|PACK;référence;PACK;3;;
Électro portatif;fixation;DPN64C-XJ;DEWALT DPN64C-XJ;269,99;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DPN64|OUTIL;référence;OUTIL;1;;
Électro portatif;aspiration;DXV23PLPTA;DEWALT DXV23PLPTA;186,53;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXV23|OUTIL;référence;OUTIL;2;;
Électro portatif;meulage;DCW682NT-XJ;DEWALT DCW682NT-XJ;269,00;seul;rainureuse;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCW682|OUTIL;référence;OUTIL;3;;
Électro portatif;jardin;DCM651PB-S;DEWALT DCM651PB-S;268,61;pack;coupe-bordure;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCM651|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;DCF870D1T-QW;Dewalt DCF870D1T-QW Visseuse à chocs Hydraulique XR 18V 1/4″ Brushless 1 x 2,0Ah Batterie + chargeur en Coffret TSTAK;272,44;pack;visseuse à chocs;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCF870|PACK;référence;PACK;5;;
Électro portatif;meulage;DWE492DUO2;DEWALT DWE492DUO2;183,12;pack;meuleuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE492|PACK;référence;PACK;8;;
Électro portatif;percage;DCD796;Dewalt DCD796 13mm perceuse électrique à percussion sans brosse tournevis sans fil multifonctionnel batterie Rechargeabl;85,69;pack;perceuse;20;AUCUN;;;1;;;sans-ref;famille:machine;REF:DCD796|PACK;référence;PACK;26;;
Électro portatif;jardin;DCMPH566P1-QW;DEWALT DCMPH566P1-QW;212,90;pack;taille-haie;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMPH566|PACK;référence;PACK;16;;
Électro portatif;batterie;DCB182;Dewalt DCB182 Lot de 2 batteries XR Li-Ion 18 V 4 Ah 18 V;139,00;pack;batterie;18;;4;;2;2;;sans-ref;famille:energie;REF:DCB182|PACK;référence;PACK;7;;
Électro portatif;percage;DCD803KN-XJ;DEWALT 18V XR Perceuse-visseuse à multi-têtes avec 4 têtes interchangeables, sac à outils et jeu de 10 embouts de vissag;270,00;pack;perceuse-visseuse;18;AUCUN;;;0;10;;sans-ref;famille:machine;REF:DCD803|PACK;référence;PACK;3;;
Électro portatif;jardin;DCMHT564P1-QW;DEWALT DCMHT564P1-QW;244,00;pack;taille-haie;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMHT564|PACK;référence;PACK;3;;
Électro portatif;chantier;DCGG581N-XJ;Pompe à graisse 18V DCGG581N-XJ DEWALT;269,90;seul;pompe à graisse;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCGG581|OUTIL;référence;OUTIL;13;;
Électro portatif;vissage-choc;DCF897N-XJ;DEWALT DCF897N-XJ;229,31;seul;visseuse à chocs;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF897|OUTIL;référence;OUTIL;3;;
Électro portatif;meulage;DCG406N;DeWALT DCG406N-XJ — Meuleuse Ø125 mm DCG406N-XJ;139,50;seul;meuleuse d'angle;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCG406|OUTIL;référence;OUTIL;5;DCG406N-XJ;254,68
Électro portatif;sciage;DCS579NT-XJ;DeWALT DCS579NT-XJ — Scie circulaire 54V Ø190 mm DCS579NT-XJ;277,35;seul;scie circulaire;;TSTAK;;;0;;;reconnu;famille:machine;REF:DCS579|OUTIL;référence;OUTIL;2;DCS579NT-XJ;476,21
Électro portatif;meulage;DCG440N;DeWALT DCG440N-XJ — Meuleuse d'angle 180 mm 54V XR FlexVolt Brushless (machine seule);274,74;seul;meuleuse d'angle;54;AUCUN;;;0;;;reconnu;famille:machine;REF:DCG440|OUTIL;référence;OUTIL;2;DCG440N-XJ;365,38
Électro portatif;mesure;DCE088NG18-XJ;DEWALT DCE088NG18-XJ;238,10;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE088|OUTIL;référence;OUTIL;2;;
Électro portatif;bois;DWE6005;DEWALT DWE6005;278,92;seul;affleureuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE6005|OUTIL;référence;OUTIL;1;;
Électro portatif;batterie;DCB547-XJ;DeWalt FlexVolt Li-Ion XR 18V/54V 9,0 Ah (DCB547-XJ);128,52;pack;batterie;54;;9;;1;;;sans-ref;famille:energie;REF:DCB547|PACK;référence;PACK;9;;
Électro portatif;sciage;DCS391N;DEWALT DCS391N;146,48;pack;scie circulaire;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS391|PACK;référence;PACK;9;;
Électro portatif;;DCE580N-XJ;DEWALT DCE580N-XJ;277,10;seul;;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCE580|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS377NT-XJ;DEWALT DCS377NT-XJ;275,58;seul;scie à ruban;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCS377|OUTIL;référence;OUTIL;1;;
Électro portatif;vissage-choc;DW294;DEWALT DW294;275,33;seul;visseuse à chocs;;AUCUN;;;;;;inconnu;famille:machine;REF:DW294|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH072L2;DEWALT DCH072L2;217,68;pack;perforateur;;AUCUN;3;;2;;;inconnu;famille:machine;REF:DCH072|PACK;référence;PACK;2;;
Électro portatif;mesure;DCE0822D1R;DEWALT DCE0822D1R;274,99;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE0822|OUTIL;référence;OUTIL;2;;
Électro portatif;chantier;DXCMS2550HE;DEWALT DXCMS2550HE;273,99;seul;compresseur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXCMS2550|OUTIL;référence;OUTIL;2;;
Électro portatif;;;"Dewalt.grzechotka 12v 54nm 1/4"" 1x2,0ah dcf504d1";279,10;seul;;12;;2;;;;;sans-ref;titre;TIT:grzechotka 12v 54nm 1 4 1x2 0ah dcf504d1;titre;OUTIL;1;;
Électro portatif;vissage-choc;DCF860D1T-QW;Dewalt DCF860D1T-QW Visseuse à chocs XR 282Nm 18V 1 x 2.0Ah batterie + chargeur en Coffret TSTAK;276,88;pack;visseuse à chocs;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCF860|PACK;référence;PACK;9;;
Électro portatif;jardin;DCM561;DEWALT DCM561;176,50;pack;coupe-bordure;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCM561|PACK;référence;PACK;12;;
Électro portatif;batterie;DCB115E2-QW;DeWalt 2 Batteries Powerstack XR 18V 1.7Ah ( DCB115E2-QW );99,90;pack;batterie;18;;1.7;;2;;;sans-ref;famille:energie;REF:DCB115|PACK;référence;PACK;8;;
Électro portatif;jardin;;DeWalt Sécateur By-Pass 21,5 cm Noir;278,00;seul;sécateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:s cateur by pass 21 5 cm noir;titre;OUTIL;1;;
Électro portatif;batterie;DCBP034;DEWALT DCBP034;88,44;pack;batterie;18;;1.7;;1;;;inconnu;famille:energie;REF:DCBP034|PACK;référence;PACK;7;;
Électro portatif;batterie;DCB184;DeWalt DCB 184 (18V, 5Ah);85,90;pack;batterie;18;;5;;1;;;sans-ref;famille:energie;REF:DCB184|PACK;référence;PACK;21;;
Électro portatif;chantier;DPC10QTC-QS;DEWALT DEWALT Compresseur de montage DPC10QTC-QS Quantité:1;274,99;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DPC10|OUTIL;référence;OUTIL;4;;
Électro portatif;mesure;DCLE34021D1-QW;DeWALT DCLE34021D1-QW — Laser croix compact faisceau vert XR 18V DCLE34021D1-QW;285,90;pack;niveau laser;;AUCUN;2;;1;;;reconnu;famille:machine;REF:DCLE34021|PACK;référence;PACK;3;DCLE34021D1-QW;446,81
Électro portatif;percage;DCD8052;DEWALT DCD8052;286,04;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD8052|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;D28885;DEWALT D28885;286,00;seul;meuleuse droite;;AUCUN;;;;;;inconnu;famille:machine;REF:D28885|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD100M2T;DEWALT DCD100M2T;203,99;pack;perceuse-visseuse;;TSTAK;4;;2;;;inconnu;famille:machine;REF:DCD100|PACK;référence;PACK;2;;
Électro portatif;vissage-choc;DCF880M2;DEWALT DCF880M2;284,00;pack;visseuse à chocs;;TSTAK;4;;2;;;inconnu;famille:machine;REF:DCF880|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMCS565P1-QW;DEWALT DCMCS565P1-QW;283,00;pack;tronçonneuse;18;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMCS565|PACK;référence;PACK;3;;
Électro portatif;jardin;DCMCS574N-XJ;DEWALT DCMCS574N-XJ;282,41;seul;tronçonneuse;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMCS574|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS331D1;DeWalt DCS 331 D1 Scie sauteuse sans fil 18 V + 1x batterie 2,0 Ah + chargeur;236,24;pack;scie sauteuse;18;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DCS331|PACK;référence;PACK;10;;
Électro portatif;meulage;DCG414;DEWALT DCG414;281,75;seul;meuleuse d'angle;54;AUCUN;;;;;;inconnu;famille:machine;REF:DCG414|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF504D1;DEWALT DCF504D1;281,36;pack;cliquet;;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCF504|PACK;référence;PACK;1;;
Électro portatif;batterie;DCB546;DeWALT DCB546-XJ — Batterie XR 18V-54V 6Ah-2Ah Flexvolt DCB546-XJ;109,74;pack;batterie;54;;6;;1;;;reconnu;famille:energie;REF:DCB546|PACK;référence;PACK;4;DCB546-XJ;205,50
Électro portatif;aspiration;DCV584L-QW;DeWalt - Aspirateur de Chantier Classe L - DCV584L-QW & DT70731T-QZ Coffret TOUGHCASE 37 Pièces - Embouts de vissage FLE;224,82;pack;aspirateur;;GENERIQUE;;;;;;sans-ref;famille:machine;REF:DCV584|PACK;référence;PACK;8;;
Électro portatif;vissage-choc;DWMT19231;DEWALT Jeu de clés à cliquet SAE, flexibles, 12 pièces (DWMT19231);233,25;seul;cliquet;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWMT19231|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS335NT;DEWALT DCS335NT;199,87;pack;scie sauteuse;18;TSTAK;;;0;;;inconnu;famille:machine;REF:DCS335|PACK;référence;PACK;22;;
Électro portatif;sciage;DCS334N;DeWalt DCS 334N;178,02;seul;scie sauteuse;18;AUCUN;;;;;;sans-ref;famille:machine;REF:DCS334|OUTIL;référence;OUTIL;7;;
Électro portatif;batterie;DCB1104D1;DeWalt DCB 1104 D1;85,22;pack;batterie;12;;2;;1;;;sans-ref;famille:energie;REF:DCB1104|PACK;référence;PACK;28;;
Électro portatif;perforation;DT60302-QZ;DEWALT - Perforateur-Burineur SDS-PLUS Brushless 2.6J 18V 4Ah Li-Ion - Sans Fil avec Coffret TSTAK & Jeu de 6 Forets SDS;280,74;pack;perforateur;18;TSTAK;4;;;6;;sans-ref;famille:machine;REF:DT60302|PACK;référence;PACK;1;;
Électro portatif;meulage;DCG404;DEWALT DCG404;239,99;seul;meuleuse d'angle;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCG404|OUTIL;référence;OUTIL;6;;
Électro portatif;perforation;DCH273NT;DeWalt DCH 273 NT 18 V Brushless Perforateur-burineur SDS-Plus + Coffret TSTAK + 5 forets - sans Batterie, sans Chargeur;291,40;pack;perforateur;18;TSTAK;;;0;5;;sans-ref;famille:machine;REF:DCH273|PACK;référence;PACK;43;;
Électro portatif;mesure;DCL074;DeWALT DCL074-XJ — Projecteur de chantier DCL074-XJ;194,18;pack;projecteur;;AUCUN;;;1;;;reconnu;famille:machine;REF:DCL074|PACK;référence;PACK;8;DCL074-XJ;297,72
Électro portatif;vissage-choc;DCF85ME2GT-QW;DEWALT DCF85ME2GT-QW;293,00;seul;visseuse à chocs;;AUCUN;1.7;;;;oui;inconnu;famille:machine;REF:DCF85|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25144K-QS;DEWALT D25144K-QS;193,99;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25144|OUTIL;référence;OUTIL;3;;
Électro portatif;meulage;DCG412NT-XJ;DEWALT DCG412NT-XJ;168,28;pack;meuleuse d'angle;18;TSTAK;;;0;;;inconnu;famille:machine;REF:DCG412|PACK;référence;PACK;2;;
Électro portatif;combo;DCK791;DEWALT DCK791;291,41;seul;pack d'outils;;AUCUN;;;;;;inconnu;famille:machine;REF:DCK791|OUTIL;référence;OUTIL;2;;
Électro portatif;aspiration;DXV20P;DEWALT DXV20P;115,19;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXV20|OUTIL;référence;OUTIL;4;;
Électro portatif;chantier;DXPW002U-QS;DEWALT DXPW002U-QS;290,00;seul;nettoyeur haute pression;;AUCUN;;;;;;inconnu;famille:machine;REF:DXPW002|OUTIL;référence;OUTIL;8;;
Électro portatif;vissage-choc;DCF500N-XJ;DEWALT DCF500N-XJ;170,70;seul;cliquet;12;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF500|OUTIL;référence;OUTIL;2;;
Électro portatif;vissage-choc;DCF85M;Perceuse et visseuse à chocs sans balais DEWALT DCF85M 20V | Outil électrique avec couple de 205 Nm, 0-3250 tr/min, mand;101,99;pack;visseuse à chocs;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCF85|PACK;référence;PACK;2;;
Électro portatif;sciage;DCS571E1T;DEWALT DCS571E1T;289,72;pack;scie circulaire;;TSTAK;1.7;;1;;;inconnu;famille:machine;REF:DCS571|PACK;référence;PACK;2;;
Électro portatif;sciage;DW23700;DEWALT DW23700;288,89;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DW23700|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD701D2;DEWALT DCD701D2;151,12;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD701|PACK;référence;PACK;2;;
Électro portatif;bois;D26203;DEWALT D26203;287,89;seul;défonceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:D26203|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;XRP18V;DeWalt Perceuse visseuse percussion Premium XRP 18V - sans batterie ni chargeur - coffret TSTAK & Jeu de 3 Burins SDS-PL;183,85;pack;perceuse-visseuse;18;TSTAK;;;0;3;;sans-ref;famille:machine;REF:XRP18|PACK;référence;PACK;2;;
Électro portatif;vissage-choc;DCF899N-XJ;DEWALT DCF899N-XJ;155,30;seul;visseuse à chocs;;AUCUN;4;;0;;;inconnu;famille:machine;REF:DCF899|OUTIL;référence;OUTIL;7;;
Électro portatif;combo;DWS520KR;DEWALT Rail de Guidage 1.5m pour DWS520KR DWS5022-XJ & Sac Dewalt;115,59;seul;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWS520|OUTIL;référence;OUTIL;9;;
Électro portatif;batterie;DCB118X1;DeWalt DCB 118 X1 FlexVolt Starter Set;209,99;pack;batterie;54;;9;;1;;;sans-ref;famille:energie;REF:DCB118|PACK;référence;PACK;13;;
Électro portatif;combo;DCK266NT;Dewalt DCK266NT Perceuse visseuse à percussion (DCD796) Visseuse à chocs (DCF887) - (sans batterie ni chargeur) en TSTAK;191,48;pack;pack d'outils;;TSTAK;;;0;;;sans-ref;famille:machine;REF:DCK266|PACK;référence;PACK;15;;
Électro portatif;mesure;DCE0825D1R;DEWALT DCE0825D1R;299,09;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE0825|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;2-PACK;DEWALT 2-PACK;298,99;pack;scie sabre;;AUCUN;;;;;;inconnu;famille:machine;REF:2-PACK|PACK;référence;PACK;1;;
Électro portatif;sciage;DWS5023;DEWALT DWS5023;298,99;seul;;;AUCUN;;;;;;inconnu;famille:machine;REF:DWS5023|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DWS774;DEWALT DWS774;298,89;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:DWS774|OUTIL;référence;OUTIL;4;;
Électro portatif;chantier;DXRH012E;DEWALT DXRH012E;297,99;seul;groupe électrogène;;AUCUN;;;;;;inconnu;famille:machine;REF:DXRH012|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK796D2T;DEWALT DCK796D2T;297,08;pack;pack d'outils;;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK796|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMPP569N-XJ;DeWALT DCMPP569N-XJ — Sécateur sur perche XR 18V DCMPP569N-XJ;206,14;pack;élagueuse sur perche;18;AUCUN;;;0;;;reconnu;famille:machine;REF:DCMPP569|PACK;référence;PACK;2;DCMPP569N-XJ;334,73
Électro portatif;meulage;DCG418N-XJ;DEWALT DCG418N-XJ;195,06;seul;meuleuse d'angle;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCG418|OUTIL;référence;OUTIL;4;;
Électro portatif;sciage;DWE576K-QS;DeWALT DWE576K-QS — Scie circulaire 1600 W 190 mm DWE576K-QS;194,90;seul;scie circulaire;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE576|OUTIL;référence;OUTIL;2;DWE576K-QS;285,53
Électro portatif;fixation;DCE571N-XJ;Pistolet à mastic sans fil DEWALT DCE571N-XJ 18V Li-Ion XR, sans batterie;299,99;seul;pistolet à mastic;18;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCE571|OUTIL;référence;OUTIL;4;;
Électro portatif;percage;DWD241-QS;DEWALT DWD241-QS;215,90;seul;malaxeur;;AUCUN;;;;;;inconnu;famille:machine;REF:DWD241|OUTIL;référence;OUTIL;2;;
Électro portatif;meulage;DCG408NT-XJ;Meuleuse Ø125 mm 18V DCG408NT-XJ + 1 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;294,90;pack;meuleuse;18;TSTAK;5;;1;;;sans-ref;famille:machine;REF:DCG408|PACK;référence;PACK;2;;
Électro portatif;meulage;DCG407NT-XJ;Meuleuse Ø125 mm 18V DCG407NT-XJ + 1 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;294,90;pack;meuleuse;18;TSTAK;5;;1;;;sans-ref;famille:machine;REF:DCG407|PACK;référence;PACK;3;;
Électro portatif;jardin;DCMBL562P1-QW;DEWALT DCMBL562P1-QW;218,68;pack;;18;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMBL562|PACK;référence;PACK;3;;
Électro portatif;vissage-choc;DCF961N;DEWALT DCF961N;306,29;seul;visseuse à chocs;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCF961|OUTIL;référence;OUTIL;4;;
Électro portatif;vissage-choc;DCF891N;DEWALT DCF891N;307,96;pack;visseuse à chocs;;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCF891|PACK;référence;PACK;5;;
Électro portatif;bois;DCW604N;DEWALT DCW604N;304,62;seul;affleureuse;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCW604|OUTIL;référence;OUTIL;2;;
Électro portatif;mesure;DW089;Niveau laser DEWALT DW089 12V, nivellement automatique, alarme sonore/lumineuse, alignement mural et au sol, constructio;125,00;seul;niveau laser;12;AUCUN;;;;;;sans-ref;famille:machine;REF:DW089|OUTIL;référence;OUTIL;4;;
Électro portatif;meulage;D28710;DEWALT D28710;303,80;seul;meuleuse;;AUCUN;;;;;;inconnu;famille:machine;REF:D28710|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMHT567P1-QW;DEWALT DCMHT567P1-QW;303,59;pack;taille-haie;;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCMHT567|PACK;référence;PACK;3;;
Électro portatif;mesure;DCL077-XJ;DeWALT DCL077 — Projecteur de chantier DCL077;99,00;pack;projecteur;;AUCUN;;;1;;;reconnu;famille:machine;REF:DCL077|PACK;référence;PACK;8;DCL077;180,90
Électro portatif;meulage;D28715;DEWALT D28715;303,00;seul;meuleuse;;AUCUN;;;;;;inconnu;famille:machine;REF:D28715|OUTIL;référence;OUTIL;1;;
Électro portatif;;DCE581NK;DEWALT DCE581NK;302,28;seul;;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCE581|OUTIL;référence;OUTIL;2;;
Électro portatif;confort;DXF1645A;DEWALT DXF1645A;300,90;seul;ventilateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXF1645|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;;DeWalt Sécateur 38 mm incl. batterie + chargeur;306,92;pack;sécateur;;AUCUN;;;1;;;sans-ref;famille:machine;TIT:s cateur 38 mm incl batterie chargeur;titre;PACK;1;;
Électro portatif;bois;DCS355M1-QW;Dewalt DCS355M1-QW Multi-Cutter Sans Fil XR 18V 1 X 4.0Ah Li-Ion Sans Charbons + 32 Accessoires Coffret TSTAK;229,36;pack;outil multifonctions;18;TSTAK;4;;1;;;sans-ref;famille:machine;REF:DCS355|ACCESSOIRE;référence;ACCESSOIRE;3;;
Électro portatif;fixation;DCN660N;DeWALT DCN660N-XJ — Cloueur de finition 18V DCN660N-XJ;311,83;seul;cloueur;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCN660|OUTIL;référence;OUTIL;2;DCN660N-XJ;782,89
Électro portatif;confort;DXF1853;DEWALT DXF1853;314,90;seul;ventilateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXF1853|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCE825NG18-XJ;DEWALT DCE825NG18-XJ;314,00;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE825|OUTIL;référence;OUTIL;2;;
Électro portatif;percage;DCZ100P2KT-QW;DEWALT DCZ100P2KT-QW;311,82;pack;perceuse-visseuse;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCZ100|PACK;référence;PACK;1;;
Électro portatif;percage;DCD732M2;DEWALT DCD732M2;310,44;pack;perceuse-visseuse;;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCD732|PACK;référence;PACK;1;;
Électro portatif;percage;DCD732;DEWALT DCD732;310,44;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD732|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD790D2;DEWALT DCD790D2;199,90;pack;perceuse-visseuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCD790|PACK;référence;PACK;2;;
Électro portatif;percage;DCD790;DEWALT DCD790;310,38;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD790|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2020P2T-QW;DEWALT DCK2020P2T-QW;309,90;pack;pack d'outils;18;TSTAK;2.5;;2;;;inconnu;famille:machine;REF:DCK2020|PACK;référence;PACK;1;;
Électro portatif;jardin;DCM5713N-XJ;DEWALT DCM5713N-XJ;309,44;pack;débroussailleuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCM5713|PACK;référence;PACK;1;;
Électro portatif;meulage;;DeWalt DIANA Branch shears 45mm Aluminium;313,46;seul;cisaille;;AUCUN;;;;;;sans-ref;famille:machine;TIT:diana branch shears 45mm aluminium;titre;OUTIL;1;;
Électro portatif;percage;DCD81MP2T;DeWalt McLaren DCD81MP2T;313,35;pack;perceuse-visseuse;18;TSTAK;5;;2;;oui;sans-ref;famille:machine;REF:DCD81|PACK;référence;PACK;1;;
Électro portatif;jardin;DCPR320B;DEWALT Dewalt DCPR320B Sécateur sans fil 20 V MAX;313,32;seul;sécateur;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCPR320|OUTIL;référence;OUTIL;2;;
Électro portatif;batterie;;Dewalt pack batteries XR Flexvolt + chargeur rapide;310,26;pack;batterie;;;;;1;;;sans-ref;famille:energie;TIT:pack batteries xr flexvolt chargeur rapide;titre;PACK;1;;
